geo_key,latitude,longitude
"Sarika,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.079367,83.3619573
"Jetpur,Rajkot, Vizianagaram, Andhra Pradesh, India",21.7543725,70.6189391
"Denkada,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.076142,83.4750949
"Karakavalasa,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.037804,83.0984058
"Gurla,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.211804,83.4658385
"Gunkalam,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.1542023,83.350515
"Nellimerla,Visakhapatnam, Vizianagaram, Andhra Pradesh, India",,
"BC Colony,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.0947131,83.3871052
"Pusapatirega,Visakhapatnam, Vizianagaram, Andhra Pradesh, India",,
"Chelluru,Vizianagaram, Vizianagaram, Andhra Pradesh, India",18.0571417,83.3971313
"Ulwe,Navi Mumbai, Guwahati, Assam, India",18.9768614,73.0201311
"Whitefield,Bangalore, Guwahati, Assam, India",12.9963995,77.7614229
"Beltola,Guwahati, Guwahati, Assam, India",26.1229512,91.7992441
"Taloja,Navi Mumbai, Guwahati, Assam, India",19.0837812,73.0896844
"Dhirenpara,Guwahati, Guwahati, Assam, India",26.1502556,91.7291425
"Senchowa,Nagaon, Guwahati, Assam, India",26.3245485,92.6566756
"Lankeshwar,Guwahati, Guwahati, Assam, India",26.1472457,91.646027
"Vastral,Ahmedabad, Guwahati, Assam, India",22.9948656,72.6624431
"Sodepur,Kolkata, Guwahati, Assam, India",22.6999347,88.3799386
"Kandivali West,Mumbai, Guwahati, Assam, India",19.2139829,72.83733
"Dharapur,Guwahati, Guwahati, Assam, India",26.1628292,91.6456195
"Andheri West,Mumbai, Guwahati, Assam, India",19.1172495,72.833968
"Mugalivakkam,Chennai, Guwahati, Assam, India",13.0205798,80.1685163
"Madambakkam,Chennai, Guwahati, Assam, India",,
"Perumbakkam,Chennai, Guwahati, Assam, India",12.9050095,80.1968629
"Kharghar,Navi Mumbai, Guwahati, Assam, India",19.025773,73.0591845
"Jalukbari,Guwahati, Guwahati, Assam, India",26.1554983,91.671224
"Amingaon,Guwahati, Guwahati, Assam, India",26.1861581,91.6699507
"Kahilipara,Guwahati, Guwahati, Assam, India",26.1299619,91.7862307
"Dolaigaon,Bongaigaon, Guwahati, Assam, India",,
"Odalbakra,Guwahati, Guwahati, Assam, India",,
"Ulubari,Guwahati, Guwahati, Assam, India",26.175003,91.7576927
"Noonmati,Guwahati, Guwahati, Assam, India",26.1979372,91.7998576
"Bagharbari,Guwahati, Guwahati, Assam, India",26.139317,91.8288171
"Tarun Nagar,Guwahati, Guwahati, Assam, India",,
"Panjabari,Guwahati, Guwahati, Assam, India",,
"Hengrabari,Guwahati, Guwahati, Assam, India",26.1472525,91.8136272
"GS Road,Guwahati, Guwahati, Assam, India",,
"Rajgarh Road,Guwahati, Guwahati, Assam, India",26.1815655,91.7744252
"Maligaon,Guwahati, Guwahati, Assam, India",26.1600453,91.6958086
"Panjabari Bus Stand,Guwahati, Guwahati, Assam, India",,
"Kharghuli Hills,Guwahati, Guwahati, Assam, India",,
"Geetanagar,Guwahati, Guwahati, Assam, India",,
"Thiruvanmiyur,Chennai, Guwahati, Assam, India",12.9858948,80.2644215
"Avadi,Chennai, Guwahati, Assam, India",13.0381702,80.1347679
"Ananth Nagar,Bangalore, Guwahati, Assam, India",,
"Sompura,Bangalore, Guwahati, Assam, India",12.8778283,77.4972385
"Pragathi Nagar,Bangalore, Guwahati, Assam, India",12.957534,77.7009125
"Anakaputhur,Chennai, Guwahati, Assam, India",12.9722109,80.1393765
"Ganeshguri,Guwahati, Guwahati, Assam, India",26.1551026,91.78227
"Betkuchi,Guwahati, Guwahati, Assam, India",,
"VIP Road,Guwahati, Guwahati, Assam, India",26.1804312,91.7508726
"Birubari,Guwahati, Guwahati, Assam, India",26.1685973,91.7484436
"Six Mile,Guwahati, Guwahati, Assam, India",26.1161377,91.7973256
"Narengi Tinali,Guwahati, Guwahati, Assam, India",,
"Zoo Road,Guwahati, Guwahati, Assam, India",26.1729318,91.7835573
"Survey,Guwahati, Guwahati, Assam, India",25.5748618,91.8826797
"Japorigog,Guwahati, Guwahati, Assam, India",26.1551026,91.78227
"Gandhi Basti,Guwahati, Guwahati, Assam, India",26.1815474,91.7619396
"Hatigaon,Guwahati, Guwahati, Assam, India",26.1764006,91.7569564
"Lal Ganesh,Guwahati, Guwahati, Assam, India",,
"Dispur,Guwahati, Guwahati, Assam, India",26.1598156,91.7731426
"Lokhra,Guwahati, Guwahati, Assam, India",26.1092885,91.7218968
"Bhetapara,Guwahati, Guwahati, Assam, India",26.1161783,91.7972485
"Jayanagar,Guwahati, Guwahati, Assam, India",26.1277782,91.805705
"Silpukhuri,Guwahati, Guwahati, Assam, India",26.1843424,91.7630711
"Khanapara,Guwahati, Guwahati, Assam, India",26.1161377,91.7973256
"Ambikagirinagar,Guwahati, Guwahati, Assam, India",,
"Kaliabor,Nagaon, Guwahati, Assam, India",26.5493378,92.9856301
"Panigaon Chariyali,Nagaon, Guwahati, Assam, India",,
"Vartak,Tezpur, Guwahati, Assam, India",,
"Mahabhairab,Tezpur, Guwahati, Assam, India",26.6342195,92.796307
"Ratnapur,Nagaon, Guwahati, Assam, India",,
"Azara,Guwahati, Guwahati, Assam, India",26.1385795,91.6350313
"Fauzdaripatty,Nagaon, Guwahati, Assam, India",,
"Downtown,Guwahati, Guwahati, Assam, India",,
"Borsojai,Guwahati, Guwahati, Assam, India",,
"Bharalumukh,Guwahati, Guwahati, Assam, India",26.1716385,91.7292129
"Nalapara,Guwahati, Guwahati, Assam, India",,
"Ahom Gaon,Guwahati, Guwahati, Assam, India",,
"Bamunimaidam,Guwahati, Guwahati, Assam, India",26.1852211,91.7886629
"Rupnagar,Guwahati, Guwahati, Assam, India",,
"Uzan Bazar,Guwahati, Guwahati, Assam, India",26.1919547,91.7553245
"Jyoti Nagar,Guwahati, Guwahati, Assam, India",26.172945,91.7615399
"Rehabari,Guwahati, Guwahati, Assam, India",26.1702255,91.751208
"Chandmari,Guwahati, Guwahati, Assam, India",26.1841165,91.7740906
"Dharapur,Guwahati, Jorhat, Assam, India",26.1628292,91.6456195
"Club Road,Jorhat, Jorhat, Assam, India",26.7370138,94.2185279
"Assam Trunk Road,Sibsagar, Jorhat, Assam, India",27.0216304,94.6672942
"Chengeligaon,Jorhat, Jorhat, Assam, India",,
"Uriagaon,Nagaon, Jorhat, Assam, India",26.3442368,92.7446584
"Bokakhat,Golaghat, Jorhat, Assam, India",26.6935737,93.5453657
"Paruwa Chariali,Tezpur, Jorhat, Assam, India",26.6531802,92.7989736
"Jatani,Bhubaneswar, Jorhat, Assam, India",20.2227868,85.8110702
"9th Mile,Guwahati, Jorhat, Assam, India",26.1805978,91.753943
"Atilagaon,Jorhat, Jorhat, Assam, India",,
"Mahabhairab,Tezpur, Tezpur, Assam, India",26.6342195,92.796307
"Paruwa Chariali,Tezpur, Tezpur, Assam, India",26.6531802,92.7989736
"Tisgaon,Aurangabad, Aurangabad, Bihar, India",19.8749657,75.256294
"Garkheda,Aurangabad, Aurangabad, Bihar, India",,
"Ulkanagari,Aurangabad, Aurangabad, Bihar, India",,
"Padegaon,Aurangabad, Aurangabad, Bihar, India",,
"Adyar,Chennai, Aurangabad, Bihar, India",13.00645,80.2577791
"Shendra MIDC,Aurangabad, Aurangabad, Bihar, India",19.8718438,75.4708665
"Mylapore,Chennai, Aurangabad, Bihar, India",13.0316473,80.2700166
"Cidco,Aurangabad, Aurangabad, Bihar, India",19.877755,75.3630638
"Ulwe,Navi Mumbai, Aurangabad, Bihar, India",18.9768614,73.0201311
"Chikhalnthana,Aurangabad, Aurangabad, Bihar, India",,
"Pannalal Nagar,Aurangabad, Aurangabad, Bihar, India",,
"Jalna Road,Aurangabad, Aurangabad, Bihar, India",19.8743511,75.3650229
"M I D C Waluj,Aurangabad, Aurangabad, Bihar, India",,
"Satara Pariser,Aurangabad, Aurangabad, Bihar, India",,
"Gangapur,Aurangabad, Aurangabad, Bihar, India",19.697402,75.008919
"Old Airport Road,Aurangabad, Aurangabad, Bihar, India",,
"Samarth Nagar,Aurangabad, Aurangabad, Bihar, India",19.8772446,75.3236915
"Beed Bypass,Aurangabad, Aurangabad, Bihar, India",19.8427811,75.4099407
"Kanakapura Road,Bangalore, Aurangabad, Bihar, India",12.8774226,77.5449653
"Senneer Kuppam,Chennai, Aurangabad, Bihar, India",,
"Poonamallee,Chennai, Aurangabad, Bihar, India",13.0241788,80.1782496
"Deolai,Aurangabad, Aurangabad, Bihar, India",,
"Satara Parisar,Aurangabad, Aurangabad, Bihar, India",19.8515226,75.311624
"Nakshatrawadi,Aurangabad, Aurangabad, Bihar, India",,
"Warud,Aurangabad, Aurangabad, Bihar, India",,
"Waluj,Aurangabad, Aurangabad, Bihar, India",19.7966101,75.2248813
"Khalifabagh Chowk,Bhagalpur, Bhagalpur, Bihar, India",,
"Katrap,Badlapur, Bhagalpur, Bihar, India",19.1644728,73.2283273
"Lohegaon,Pune, Bhagalpur, Bihar, India",18.5803749,73.9182265
"Harni,Vadodara, Bhagalpur, Bihar, India",22.3357564,73.2175201
"Mirjanhat,Bhagalpur, Bhagalpur, Bihar, India",25.2343822,86.9808715
"Wagholi,Pune, Bhagalpur, Bihar, India",18.5806299,73.9833099
"Vasai West,Mumbai, Bhagalpur, Bihar, India",,
"Mota Mava,Rajkot, Bhagalpur, Bihar, India",,
"Talegaon Dabhade,Pune, Bhagalpur, Bihar, India",18.7337107,73.6728593
"Sinhgad Road,Pune, Bhagalpur, Bihar, India",18.4538138,73.8388505
"Chakan,Pune, Bhagalpur, Bihar, India",18.7623111,73.8625448
"Koregaon Park,Pune, Bhagalpur, Bihar, India",18.5366225,73.8932738
"Wakad,Pune, Bhagalpur, Bihar, India",18.6022495,73.7644454
"Shri Krishna Nagar,Nagpur, Bhagalpur, Bihar, India",21.1314474,79.1143818
"Dombivli,Thane, Bhagalpur, Bihar, India",19.2148599,73.0910271
"Digha,Patna, Bhagalpur, Bihar, India",25.6442176,85.0907338
"Anisabad,Patna, Bhagalpur, Bihar, India",25.5858278,85.0964126
"Tilkamanjhi,Bhagalpur, Bhagalpur, Bihar, India",,
"Phulwari Sharif,Patna, Bhagalpur, Bihar, India",25.5866072,85.0802796
"Habibpur,Bhagalpur, Bhagalpur, Bihar, India",25.2227225,86.9808474
"Naripa,Bhagalpur, Bhagalpur, Bihar, India",,
"Nawabbag Colony,Bhagalpur, Bhagalpur, Bihar, India",,
"Mithapur,Patna, Bhagalpur, Bihar, India",25.599332,85.1338428
"Bailey Road,Patna, Bhagalpur, Bihar, India",25.610627,85.1262786
"Kondapur,Hyderabad, Bhagalpur, Bihar, India",17.4587912,78.3730556
"Laheari Tola,Bhagalpur, Bhagalpur, Bihar, India",,
"Khanjarpur,Bhagalpur, Bhagalpur, Bihar, India",,
"Sabour,Bhagalpur, Bhagalpur, Bihar, India",25.2281735,87.0636166
"Adampur,Bhagalpur, Bhagalpur, Bihar, India",,
"Newalal Chowk,Purnia, Bhagalpur, Bihar, India",,
"Bilasi Town,Deoghar, Bhagalpur, Bihar, India",,
"Nilkanth Nagar,Bhagalpur, Bhagalpur, Bihar, India",,
"Bodhgaya,Gaya, Gaya, Bihar, India",24.677623,84.9727292
"Jaganpura,Patna, Gaya, Bihar, India",25.5839202,85.1520139
"Chandauti,Gaya, Gaya, Bihar, India",24.7501319,84.9839828
"North Shastri Nagar,Patna, Gaya, Bihar, India",25.617541,85.0999473
"Patliputra Colony,Patna, Gaya, Bihar, India",25.6291729,85.1095929
"Kadamkuan,Patna, Gaya, Bihar, India",,
"Gaya Dobhi Road,Gaya, Gaya, Bihar, India",24.7411014,84.9645395
"Paigamber Pur Kolhua,Muzaffarpur, Muzaffarpur, Bihar, India",,
"Ahiyapur,Muzaffarpur, Muzaffarpur, Bihar, India",,
"Bela Road,Muzaffarpur, Muzaffarpur, Bihar, India",25.9099726,85.5348442
"Boring Road,Patna, Muzaffarpur, Bihar, India",25.616517,85.1137693
"Brahmpura,Muzaffarpur, Muzaffarpur, Bihar, India",,
"Bailey Road,Patna, Patna, Bihar, India",25.610627,85.1262786
"Kalyan East,Thane, Patna, Bihar, India",19.2278526,73.1322955
"Roadpali,Navi Mumbai, Patna, Bihar, India",19.0392786,73.0992311
"Nigdi,Pune, Patna, Bihar, India",18.6598134,73.7772821
"Taloja,Navi Mumbai, Patna, Bihar, India",19.0837812,73.0896844
"Surat City,Surat, Patna, Bihar, India",21.2094892,72.8317058
"Karjat,Thane, Patna, Bihar, India",19.1529637,73.2458478
"Pushpak Nagar,Navi Mumbai, Patna, Bihar, India",,
"Mavdi,Rajkot, Patna, Bihar, India",22.2608207,70.7816299
"Saguna More,Patna, Patna, Bihar, India",25.6233883,85.0416756
"Panvel,Navi Mumbai, Patna, Bihar, India",19.0692422,72.9866726
"Phulwari Sharif,Patna, Patna, Bihar, India",25.5866072,85.0802796
"Arandia,Indore, Patna, Bihar, India",,
"Kharghar,Navi Mumbai, Patna, Bihar, India",19.025773,73.0591845
"Ambegaon,Pune, Patna, Bihar, India",19.0316936,73.9500301
"Ghansoli,Navi Mumbai, Patna, Bihar, India",19.1163797,73.0069928
"Dombivli East,Thane, Patna, Bihar, India",19.2111814,73.091129
"Kondhwa,Pune, Patna, Bihar, India",18.4779905,73.8940627
"Kondapur,Hyderabad, Patna, Bihar, India",17.4587912,78.3730556
"Kamothe,Navi Mumbai, Patna, Bihar, India",19.0164338,73.0806552
"Nere,Pune, Patna, Bihar, India",18.6337128,73.6956843
"Charkop,Mumbai, Patna, Bihar, India",19.2141193,72.8258652
"Barejadi,Ahmedabad, Patna, Bihar, India",22.8959246,72.6782442
"Kalol,Ahmedabad, Patna, Bihar, India",,
"Nikol,Ahmedabad, Patna, Bihar, India",23.0589329,72.6718737
"Kamshet,Pune, Patna, Bihar, India",18.7669374,73.5524324
"Sector 73,Noida, Patna, Bihar, India",28.4716237,77.5312204
"Badlapur East,Thane, Patna, Bihar, India",19.1532664,73.2412085
"New Panvel,Navi Mumbai, Patna, Bihar, India",18.9982037,73.1236641
"Dhayari,Pune, Patna, Bihar, India",18.4373984,73.8190432
"Sanpada,Navi Mumbai, Patna, Bihar, India",19.0659774,73.0095329
"Vashi,Navi Mumbai, Patna, Bihar, India",19.0632481,72.9987966
"Kopar Khairane,Navi Mumbai, Patna, Bihar, India",19.1056227,72.9988648
"Bihta,Patna, Patna, Bihar, India",25.561037,84.8723411
"Shivane,Pune, Patna, Bihar, India",18.4670411,73.7930648
"Badlapur,Thane, Patna, Bihar, India",19.1666237,73.2389064
"Satara Road,Pune, Patna, Bihar, India",18.4709277,73.856879
"Old Mumbai Pune Highway,Pune, Patna, Bihar, India",18.6175317,73.8132447
"Garia,Kolkata, Patna, Bihar, India",22.4726577,88.3977506
"Thergaon,Pune, Patna, Bihar, India",18.609275,73.7729374
"Mira Road,Mumbai, Patna, Bihar, India",19.1878962,72.8365955
"Ambegaon BK,Pune, Patna, Bihar, India",18.4582421,73.8287037
"Raja Bazar,Patna, Patna, Bihar, India",25.6044188,85.0877116
"Manikonda,Hyderabad, Patna, Bihar, India",17.3999951,78.3861689
"Pakri,Patna, Patna, Bihar, India",25.5935073,85.1570975
"Raj Nagar Extension,Ghaziabad, Patna, Bihar, India",28.6528305,77.3671095
"Danapur,Patna, Patna, Bihar, India",25.6358901,85.0474045
"Talegaon Dabhade,Pune, Patna, Bihar, India",18.7337107,73.6728593
"Dapoli,Ratnagiri, Patna, Bihar, India",17.7580463,73.1887078
"Danapur Khagaul Road,Patna, Patna, Bihar, India",25.639787,85.0558888
"Law Garden,Ahmedabad, Patna, Bihar, India",23.0263944,72.5610565
"Biscuit Factory Road,Patna, Patna, Bihar, India",25.6350046,85.0675711
"Chimanlal Girdharlal Road,Ahmedabad, Patna, Bihar, India",23.019319,72.5575922
"Rajbhansi Nagar,Patna, Patna, Bihar, India",,
"Baramati,Pune, Patna, Bihar, India",18.2198538,74.4534054
"Khagaul Road,Patna, Patna, Bihar, India",25.639787,85.0558888
"Kadamkuan,Patna, Patna, Bihar, India",,
"Punaichak,Patna, Patna, Bihar, India",,
"Golambar,Patna, Patna, Bihar, India",25.5854734,85.095562
"Charholi Budruk,Pune, Patna, Bihar, India",18.6531399,73.9079046
"Kothwan,Patna, Patna, Bihar, India",,
"Ashiana Digha Road,Patna, Patna, Bihar, India",,
"Ram Krishna Puram,Patna, Patna, Bihar, India",,
"New A G Colony,Patna, Patna, Bihar, India",,
"Patna Gaya Road,Patna, Patna, Bihar, India",25.5144491,85.1888329
"Parsa,Patna, Patna, Bihar, India",25.5496823,85.1190424
"Patna City,Patna, Patna, Bihar, India",25.6093239,85.1235252
"Chirora,Patna, Patna, Bihar, India",,
"Naubatpur,Patna, Patna, Bihar, India",25.4750722,84.9670861
"Anisabad,Patna, Patna, Bihar, India",25.5858278,85.0964126
"Mithapur,Patna, Patna, Bihar, India",25.599332,85.1338428
"Haroon Nagar,Patna, Patna, Bihar, India",,
"Rupaspur,Patna, Patna, Bihar, India",,
"Kaliket Nagar,Patna, Patna, Bihar, India",,
"Mustafapur,Patna, Patna, Bihar, India",,
"AG Colony,Patna, Patna, Bihar, India",25.6183221,85.0919223
"Bompas Town,Deoghar, Patna, Bihar, India",,
"Ashopur,Patna, Patna, Bihar, India",,
"Mohgaon,Nagpur, Patna, Bihar, India",20.8036003,78.9474213
"Arya Samaj Mandir Road,Patna, Patna, Bihar, India",25.6224404,85.0490195
"Shivpuri,Patna, Patna, Bihar, India",25.5827935,85.0978318
"Kankarbagh,Patna, Patna, Bihar, India",25.6018851,85.166661
"Booty More,Ranchi, Patna, Bihar, India",23.3954225,85.3843646
"Rajeev Nagar,Patna, Patna, Bihar, India",,
"New Patliputra Colony,Patna, Patna, Bihar, India",,
"Deepatoli,Ranchi, Patna, Bihar, India",,
"Vasundhara,Ghaziabad, Patna, Bihar, India",28.6619725,77.3732972
"Hanuman Nagar,Patna, Patna, Bihar, India",25.5910105,85.1601143
"Khajpura,Patna, Patna, Bihar, India",25.6053022,85.0782578
"Lalji Tola,Patna, Patna, Bihar, India",,
"Morabadi,Ranchi, Patna, Bihar, India",23.390876,85.3278238
"Exhibition Road,Patna, Patna, Bihar, India",25.6142646,85.1439958
"R M S Colony,Patna, Patna, Bihar, India",,
"Kurji,Patna, Patna, Bihar, India",25.6426637,85.1004656
"Kidwaipur Postal Colony,Patna, Patna, Bihar, India",,
"New Dak Bunglow Road,Patna, Patna, Bihar, India",,
"Vivek Vihar Colony,Patna, Patna, Bihar, India",,
"RPS Nagar,Patna, Patna, Bihar, India",,
"Boring Road,Patna, Patna, Bihar, India",25.616517,85.1137693
"Parsa Bazar,Patna, Patna, Bihar, India",25.5496823,85.1190424
"Noida Extension,Greater Noida, Chandigarh, Chandigarh, India",28.6063158,77.432198
"Sector 152,Noida, Chandigarh, Chandigarh, India",28.5705399,77.3228931
"Sector 150,Noida, Chandigarh, Chandigarh, India",28.5705399,77.3228931
"Zeta,Greater Noida, Chandigarh, Chandigarh, India",,
"Noida Extension,Noida, Chandigarh, Chandigarh, India",28.6063158,77.432198
"Dera Bassi,Chandigarh, Chandigarh, Chandigarh, India",30.5848605,76.8452066
"NH 24,Ghaziabad, Chandigarh, Chandigarh, India",28.6711527,77.4120356
"Sector 105,Gurgaon, Chandigarh, Chandigarh, India",28.4943133,77.0081378
"Sector 124,Noida, Chandigarh, Chandigarh, India",28.5483036,77.3278057
"NH 22,Dera Bassi, Chandigarh, Chandigarh, India",30.5213532,76.8105142
"Dera Basi,Zirakpur, Chandigarh, Chandigarh, India",,
"Sector 168,Noida, Chandigarh, Chandigarh, India",28.5706333,77.3272147
"Sector 99A,Gurgaon, Chandigarh, Chandigarh, India",28.4554059,76.9510278
"Yamuna Expressway,Greater Noida, Chandigarh, Chandigarh, India",28.3759499,77.5347219
"Chi 4,Greater Noida, Chandigarh, Chandigarh, India",28.4299528,77.5162681
"Sector 89A,Gurgaon, Chandigarh, Chandigarh, India",28.4396186,77.0905891
"Indirapuram,Ghaziabad, Chandigarh, Chandigarh, India",28.6423908,77.3684892
"Sector 109,Gurgaon, Chandigarh, Chandigarh, India",28.5109205,77.0065956
"Sector 104,Gurgaon, Chandigarh, Chandigarh, India",28.4795324,76.9937197
"Sector 132,Noida, Chandigarh, Chandigarh, India",28.5117058,77.3767844
"Sector 104,Noida, Chandigarh, Chandigarh, India",28.6158648,77.3785392
"ZIRAKPUR,Zirakpur, Chandigarh, Chandigarh, India",30.65847,76.8296536
"Sahastradhara Road,Dehradun, Chandigarh, Chandigarh, India",30.344058,78.0737997
"Sector 93A,Noida, Chandigarh, Chandigarh, India",28.5180493,77.3843077
"Sector 50,Noida, Chandigarh, Chandigarh, India",28.5711552,77.3674862
"Sector 121,Mohali, Chandigarh, Chandigarh, India",30.7364504,76.7019939
"Dwarka Expressway,Gurgaon, Chandigarh, Chandigarh, India",28.4228725,76.9624963
"Vandalur,Chennai, Chandigarh, Chandigarh, India",12.9676942,80.2175717
"Ambala Highway,Chandigarh, Chandigarh, Chandigarh, India",,
"Gerugambakkam,Chennai, Chandigarh, Chandigarh, India",13.0152345,80.1368538
"Zirakpur,Chandigarh, Chandigarh, Chandigarh, India",30.62546,76.8235499
"VIP Road,Chandigarh, Chandigarh, Chandigarh, India",30.6383824,76.8194609
"Gazipur,Zirakpur, Chandigarh, Chandigarh, India",30.6371901,76.8298784
"Dhakoli,Zirakpur, Chandigarh, Chandigarh, India",30.6617929,76.838045
"Ambala Highway,Zirakpur, Chandigarh, Chandigarh, India",,
"Airport Road,Zirakpur, Chandigarh, Chandigarh, India",,
"Dharampur,Kasauli, Chandigarh, Chandigarh, India",30.9003323,77.0236434
"Sector 115,Mohali, Chandigarh, Chandigarh, India",30.7103678,76.6533279
"Banur,Mohali, Chandigarh, Chandigarh, India",30.6726192,76.6715232
"Kharar,Chandigarh, Chandigarh, Chandigarh, India",30.7386307,76.6714383
"Kharar,Mohali, Chandigarh, Chandigarh, India",30.7386307,76.6714383
"Daun Majra,Mohali, Chandigarh, Chandigarh, India",,
"Aerocity,Mohali, Chandigarh, Chandigarh, India",30.6462439,76.7535538
"Sector 83,Gurgaon, Chandigarh, Chandigarh, India",28.3981087,76.9732873
"Sas Nagar,Mohali, Chandigarh, Chandigarh, India",30.6904366,76.7116208
"Rajpura,Patiala, Chandigarh, Chandigarh, India",30.4776857,76.5937658
"Sector 127,Mohali, Chandigarh, Chandigarh, India",30.6986523,76.7301679
"Sector 126,Mohali, Chandigarh, Chandigarh, India",30.6986523,76.7301679
"Kharar Road,Mohali, Chandigarh, Chandigarh, India",30.6726192,76.6715232
"Sector 118,Mohali, Chandigarh, Chandigarh, India",30.7331674,76.6834974
"Sector 75,Mohali, Chandigarh, Chandigarh, India",30.702468,76.6926481
"Turkayamjal,Hyderabad, Chandigarh, Chandigarh, India",,
"Bachupally,Hyderabad, Chandigarh, Chandigarh, India",17.536648,78.3644736
"Najafgarh,New Delhi, Chandigarh, Chandigarh, India",28.6059739,77.0479506
"Ghorakhal Road,Nainital, Chandigarh, Chandigarh, India",29.3811669,79.5336933
"Patancheru,Hyderabad, Chandigarh, Chandigarh, India",17.5286092,78.2674254
"Peer Muchalla,Zirakpur, Chandigarh, Chandigarh, India",,
"Mallampet,Hyderabad, Chandigarh, Chandigarh, India",,
"Sector 4,Greater Noida, Chandigarh, Chandigarh, India",28.4707522,77.5319152
"Saheb Nagar,Hyderabad, Chandigarh, Chandigarh, India",17.3225355,78.574667
"New Town,Kolkata, Chandigarh, Chandigarh, India",22.5882834,88.4734476
